2020-03-03 16:26:52,088 Time, PID, Interaction Style, Mode, Event-type, ID, Alive?, Center
2020-03-03 16:32:48,698 P4, SM, Group, Movement, 0, True, (1690, 664)
2020-03-03 16:32:48,731 P4, SM, Group, Movement, 0, True, (1693, 673)
2020-03-03 16:32:48,764 P4, SM, Group, Movement, 0, True, (1694, 688)
2020-03-03 16:32:48,797 P4, SM, Group, Movement, 0, True, (1696, 698)
2020-03-03 16:32:48,829 P4, SM, Group, Movement, 0, True, (1699, 705)
2020-03-03 16:32:48,863 P4, SM, Group, Movement, 0, True, (1700, 716)
2020-03-03 16:32:48,898 P4, SM, Group, Movement, 0, True, (1700, 725)
2020-03-03 16:32:48,931 P4, SM, Group, Movement, 0, True, (1700, 732)
2020-03-03 16:32:48,931 P4, SM, Group, Movement, 0, True, (1702, 739)
2020-03-03 16:32:48,964 P4, SM, Group, Movement, 0, True, (1700, 742)
2020-03-03 16:32:49,030 P4, SM, Group, Movement, 0, True, (1702, 749)
2020-03-03 16:32:49,064 P4, SM, Group, Movement, 0, True, (1702, 758)
2020-03-03 16:32:49,099 P4, SM, Group, Movement, 0, True, (1704, 766)
2020-03-03 16:32:49,134 P4, SM, Group, Movement, 0, True, (1706, 776)
2020-03-03 16:32:49,168 P4, SM, Group, Movement, 0, True, (1708, 787)
2020-03-03 16:32:49,202 P4, SM, Group, Movement, 0, True, (1712, 799)
2020-03-03 16:32:49,235 P4, SM, Group, Movement, 0, True, (1720, 817)
2020-03-03 16:32:49,268 P4, SM, Group, Movement, 0, True, (1727, 827)
2020-03-03 16:32:49,302 P4, SM, Group, Movement, 0, True, (1732, 844)
2020-03-03 16:32:49,335 P4, SM, Group, Movement, 0, True, (1737, 856)
2020-03-03 16:32:49,368 P4, SM, Group, Movement, 0, True, (1746, 872)
2020-03-03 16:32:49,401 P4, SM, Group, Movement, 0, True, (1749, 886)
2020-03-03 16:32:49,434 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:32:50,600 P4, SM, Group, Switch, 0, False, (-500, -500)
2020-03-03 16:32:50,601 P4, SM, Drag, Switch, 0, False, (-500, -500)
2020-03-03 16:32:51,065 P4, SM, Drag, Switch, 0, False, (-500, -500)
2020-03-03 16:32:51,065 P4, SM, Highlight, Switch, 0, False, (-500, -500)
2020-03-03 16:32:52,747 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:32:52,781 P4, SM, Highlight, Movement, 0, True, (335, 631)
2020-03-03 16:32:52,814 P4, SM, Highlight, Movement, 0, True, (332, 629)
2020-03-03 16:32:52,814 P4, SM, Highlight, Movement, 0, True, (330, 626)
2020-03-03 16:32:52,846 P4, SM, Highlight, Movement, 0, True, (330, 626)
2020-03-03 16:32:52,880 P4, SM, Highlight, Movement, 0, True, (330, 626)
2020-03-03 16:32:52,913 P4, SM, Highlight, Movement, 0, True, (330, 626)
2020-03-03 16:32:52,945 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:32:53,718 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:32:53,751 P4, SM, Highlight, Movement, 0, True, (858, 633)
2020-03-03 16:32:53,784 P4, SM, Highlight, Movement, 0, True, (860, 633)
2020-03-03 16:32:53,817 P4, SM, Highlight, Movement, 0, True, (860, 633)
2020-03-03 16:32:53,883 P4, SM, Highlight, Movement, 0, True, (860, 633)
2020-03-03 16:32:53,916 P4, SM, Highlight, Movement, 0, True, (860, 633)
2020-03-03 16:32:53,948 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:32:55,140 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:32:55,174 P4, SM, Highlight, Movement, 0, True, (582, 136)
2020-03-03 16:32:55,207 P4, SM, Highlight, Movement, 0, True, (582, 130)
2020-03-03 16:32:55,207 P4, SM, Highlight, Movement, 0, True, (580, 132)
2020-03-03 16:32:55,240 P4, SM, Highlight, Movement, 0, True, (580, 132)
2020-03-03 16:32:55,273 P4, SM, Highlight, Movement, 0, True, (580, 132)
2020-03-03 16:32:55,306 P4, SM, Highlight, Movement, 0, True, (584, 132)
2020-03-03 16:32:55,339 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:32:56,819 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:32:56,852 P4, SM, Highlight, Movement, 0, True, (1102, 388)
2020-03-03 16:32:56,887 P4, SM, Highlight, Movement, 0, True, (1108, 390)
2020-03-03 16:32:56,921 P4, SM, Highlight, Movement, 0, True, (1109, 391)
2020-03-03 16:32:56,954 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:32:58,447 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:32:58,481 P4, SM, Highlight, Movement, 0, True, (1554, 126)
2020-03-03 16:32:58,514 P4, SM, Highlight, Movement, 0, True, (1554, 123)
2020-03-03 16:32:58,548 P4, SM, Highlight, Movement, 0, True, (1556, 124)
2020-03-03 16:32:58,548 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:32:59,529 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:32:59,563 P4, SM, Highlight, Movement, 0, True, (1610, 628)
2020-03-03 16:32:59,596 P4, SM, Highlight, Movement, 0, True, (1611, 625)
2020-03-03 16:32:59,596 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:00,647 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:00,648 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:01,211 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:01,211 P4, SM, Highlight, Movement, 0, True, (1844, 625)
2020-03-03 16:33:01,244 P4, SM, Highlight, Movement, 0, True, (1846, 626)
2020-03-03 16:33:01,311 P4, SM, Highlight, Movement, 0, True, (1846, 626)
2020-03-03 16:33:01,344 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:03,267 P4, SM, Highlight, Switch, 0, False, (-500, -500)
2020-03-03 16:33:03,267 P4, SM, Zoom, Switch, 0, False, (-500, -500)
2020-03-03 16:33:03,841 P4, SM, Zoom, Switch, 0, False, (-500, -500)
2020-03-03 16:33:03,841 P4, SM, Pan, Switch, 0, False, (-500, -500)
2020-03-03 16:33:04,584 P4, SM, Pan, Switch, 0, False, (-500, -500)
2020-03-03 16:33:04,586 P4, SM, Group, Switch, 0, False, (-500, -500)
2020-03-03 16:33:06,220 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:33:06,253 P4, SM, Group, Movement, 0, True, (1504, 402)
2020-03-03 16:33:06,286 P4, SM, Group, Movement, 0, True, (1506, 398)
2020-03-03 16:33:06,319 P4, SM, Group, Movement, 0, True, (1510, 392)
2020-03-03 16:33:06,386 P4, SM, Group, Movement, 0, True, (1511, 383)
2020-03-03 16:33:06,420 P4, SM, Group, Movement, 0, True, (1510, 380)
2020-03-03 16:33:06,454 P4, SM, Group, Movement, 0, True, (1510, 374)
2020-03-03 16:33:06,454 P4, SM, Group, Movement, 0, True, (1509, 365)
2020-03-03 16:33:06,487 P4, SM, Group, Movement, 0, True, (1507, 359)
2020-03-03 16:33:06,555 P4, SM, Group, Movement, 0, True, (1503, 354)
2020-03-03 16:33:06,588 P4, SM, Group, Movement, 0, True, (1502, 352)
2020-03-03 16:33:06,623 P4, SM, Group, Movement, 0, True, (1500, 348)
2020-03-03 16:33:06,690 P4, SM, Group, Movement, 0, True, (1498, 346)
2020-03-03 16:33:06,723 P4, SM, Group, Movement, 0, True, (1496, 344)
2020-03-03 16:33:06,757 P4, SM, Group, Movement, 0, True, (1492, 340)
2020-03-03 16:33:06,790 P4, SM, Group, Movement, 0, True, (1488, 337)
2020-03-03 16:33:06,827 P4, SM, Group, Movement, 0, True, (1488, 337)
2020-03-03 16:33:06,863 P4, SM, Group, Movement, 0, True, (1486, 338)
2020-03-03 16:33:06,899 P4, SM, Group, Movement, 0, True, (1486, 338)
2020-03-03 16:33:06,932 P4, SM, Group, Movement, 0, True, (1486, 336)
2020-03-03 16:33:06,964 P4, SM, Group, Movement, 0, True, (1486, 336)
2020-03-03 16:33:06,997 P4, SM, Group, Movement, 0, True, (1486, 337)
2020-03-03 16:33:07,030 P4, SM, Group, Movement, 0, True, (1486, 337)
2020-03-03 16:33:07,073 P4, SM, Group, Movement, 0, True, (1486, 339)
2020-03-03 16:33:07,111 P4, SM, Group, Movement, 0, True, (1485, 335)
2020-03-03 16:33:07,112 P4, SM, Group, Movement, 0, True, (1482, 338)
2020-03-03 16:33:07,145 P4, SM, Group, Movement, 0, True, (1477, 334)
2020-03-03 16:33:07,177 P4, SM, Group, Movement, 0, True, (1472, 332)
2020-03-03 16:33:07,211 P4, SM, Group, Movement, 0, True, (1463, 330)
2020-03-03 16:33:07,244 P4, SM, Group, Movement, 0, True, (1456, 330)
2020-03-03 16:33:07,277 P4, SM, Group, Movement, 0, True, (1446, 330)
2020-03-03 16:33:07,310 P4, SM, Group, Movement, 0, True, (1440, 330)
2020-03-03 16:33:07,343 P4, SM, Group, Movement, 0, True, (1428, 330)
2020-03-03 16:33:07,376 P4, SM, Group, Movement, 0, True, (1418, 330)
2020-03-03 16:33:07,409 P4, SM, Group, Movement, 0, True, (1408, 332)
2020-03-03 16:33:07,442 P4, SM, Group, Movement, 0, True, (1396, 331)
2020-03-03 16:33:07,475 P4, SM, Group, Movement, 0, True, (1390, 334)
2020-03-03 16:33:07,508 P4, SM, Group, Movement, 0, True, (1372, 337)
2020-03-03 16:33:07,541 P4, SM, Group, Movement, 0, True, (1367, 343)
2020-03-03 16:33:07,573 P4, SM, Group, Movement, 0, True, (1358, 347)
2020-03-03 16:33:07,607 P4, SM, Group, Movement, 0, True, (1352, 352)
2020-03-03 16:33:07,640 P4, SM, Group, Movement, 0, True, (1344, 360)
2020-03-03 16:33:07,673 P4, SM, Group, Movement, 0, True, (1338, 366)
2020-03-03 16:33:07,706 P4, SM, Group, Movement, 0, True, (1329, 376)
2020-03-03 16:33:07,739 P4, SM, Group, Movement, 0, True, (1317, 385)
2020-03-03 16:33:07,772 P4, SM, Group, Movement, 0, True, (1310, 396)
2020-03-03 16:33:07,805 P4, SM, Group, Movement, 0, True, (1305, 406)
2020-03-03 16:33:07,838 P4, SM, Group, Movement, 0, True, (1299, 415)
2020-03-03 16:33:07,872 P4, SM, Group, Movement, 0, True, (1297, 426)
2020-03-03 16:33:07,906 P4, SM, Group, Movement, 0, True, (1294, 436)
2020-03-03 16:33:07,939 P4, SM, Group, Movement, 0, True, (1294, 440)
2020-03-03 16:33:07,972 P4, SM, Group, Movement, 0, True, (1292, 447)
2020-03-03 16:33:08,005 P4, SM, Group, Movement, 0, True, (1294, 454)
2020-03-03 16:33:08,041 P4, SM, Group, Movement, 0, True, (1289, 465)
2020-03-03 16:33:08,074 P4, SM, Group, Movement, 0, True, (1292, 474)
2020-03-03 16:33:08,109 P4, SM, Group, Movement, 0, True, (1292, 479)
2020-03-03 16:33:08,147 P4, SM, Group, Movement, 0, True, (1291, 487)
2020-03-03 16:33:08,181 P4, SM, Group, Movement, 0, True, (1295, 495)
2020-03-03 16:33:08,214 P4, SM, Group, Movement, 0, True, (1299, 503)
2020-03-03 16:33:08,247 P4, SM, Group, Movement, 0, True, (1306, 510)
2020-03-03 16:33:08,280 P4, SM, Group, Movement, 0, True, (1309, 519)
2020-03-03 16:33:08,355 P4, SM, Group, Movement, 0, True, (1316, 526)
2020-03-03 16:33:08,355 P4, SM, Group, Movement, 0, True, (1325, 544)
2020-03-03 16:33:08,355 P4, SM, Group, Movement, 0, True, (1320, 534)
2020-03-03 16:33:08,391 P4, SM, Group, Movement, 0, True, (1324, 550)
2020-03-03 16:33:08,427 P4, SM, Group, Movement, 0, True, (1328, 560)
2020-03-03 16:33:08,460 P4, SM, Group, Movement, 0, True, (1335, 572)
2020-03-03 16:33:08,493 P4, SM, Group, Movement, 0, True, (1340, 582)
2020-03-03 16:33:08,526 P4, SM, Group, Movement, 0, True, (1348, 592)
2020-03-03 16:33:08,559 P4, SM, Group, Movement, 0, True, (1356, 604)
2020-03-03 16:33:08,600 P4, SM, Group, Movement, 0, True, (1364, 614)
2020-03-03 16:33:08,634 P4, SM, Group, Movement, 0, True, (1369, 627)
2020-03-03 16:33:08,666 P4, SM, Group, Movement, 0, True, (1376, 638)
2020-03-03 16:33:08,667 P4, SM, Group, Movement, 0, True, (1384, 648)
2020-03-03 16:33:08,700 P4, SM, Group, Movement, 0, True, (1390, 659)
2020-03-03 16:33:08,733 P4, SM, Group, Movement, 0, True, (1397, 672)
2020-03-03 16:33:08,766 P4, SM, Group, Movement, 0, True, (1404, 682)
2020-03-03 16:33:08,799 P4, SM, Group, Movement, 0, True, (1412, 692)
2020-03-03 16:33:08,832 P4, SM, Group, Movement, 0, True, (1416, 698)
2020-03-03 16:33:08,865 P4, SM, Group, Movement, 0, True, (1425, 705)
2020-03-03 16:33:08,899 P4, SM, Group, Movement, 0, True, (1434, 720)
2020-03-03 16:33:08,932 P4, SM, Group, Movement, 0, True, (1445, 730)
2020-03-03 16:33:08,965 P4, SM, Group, Movement, 0, True, (1449, 738)
2020-03-03 16:33:08,998 P4, SM, Group, Movement, 0, True, (1458, 748)
2020-03-03 16:33:09,029 P4, SM, Group, Movement, 0, True, (1468, 760)
2020-03-03 16:33:09,064 P4, SM, Group, Movement, 0, True, (1480, 771)
2020-03-03 16:33:09,097 P4, SM, Group, Movement, 0, True, (1488, 782)
2020-03-03 16:33:09,130 P4, SM, Group, Movement, 0, True, (1498, 795)
2020-03-03 16:33:09,163 P4, SM, Group, Movement, 0, True, (1508, 807)
2020-03-03 16:33:09,196 P4, SM, Group, Movement, 0, True, (1516, 818)
2020-03-03 16:33:09,229 P4, SM, Group, Movement, 0, True, (1523, 829)
2020-03-03 16:33:09,261 P4, SM, Group, Movement, 0, True, (1531, 845)
2020-03-03 16:33:09,295 P4, SM, Group, Movement, 0, True, (1540, 858)
2020-03-03 16:33:09,328 P4, SM, Group, Movement, 0, True, (1549, 872)
2020-03-03 16:33:09,361 P4, SM, Group, Movement, 0, True, (1558, 888)
2020-03-03 16:33:09,394 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:33:10,345 P4, SM, Group, Switch, 0, False, (-500, -500)
2020-03-03 16:33:10,345 P4, SM, Drag, Switch, 0, False, (-500, -500)
2020-03-03 16:33:10,823 P4, SM, Drag, Switch, 0, False, (-500, -500)
2020-03-03 16:33:10,823 P4, SM, Highlight, Switch, 0, False, (-500, -500)
2020-03-03 16:33:11,334 P4, SM, Highlight, Switch, 0, False, (-500, -500)
2020-03-03 16:33:11,334 P4, SM, Zoom, Switch, 0, False, (-500, -500)
2020-03-03 16:33:12,007 P4, SM, Zoom, Switch, 0, False, (-500, -500)
2020-03-03 16:33:12,007 P4, SM, Highlight, Switch, 0, False, (-500, -500)
2020-03-03 16:33:13,675 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:13,710 P4, SM, Highlight, Movement, 0, True, (853, 367)
2020-03-03 16:33:13,743 P4, SM, Highlight, Movement, 0, True, (847, 362)
2020-03-03 16:33:13,776 P4, SM, Highlight, Movement, 0, True, (848, 364)
2020-03-03 16:33:13,809 P4, SM, Highlight, Movement, 0, True, (848, 364)
2020-03-03 16:33:13,842 P4, SM, Highlight, Movement, 0, True, (850, 364)
2020-03-03 16:33:13,875 P4, SM, Highlight, Movement, 0, True, (847, 364)
2020-03-03 16:33:13,908 P4, SM, Highlight, Movement, 0, True, (850, 366)
2020-03-03 16:33:13,941 P4, SM, Highlight, Movement, 0, True, (854, 367)
2020-03-03 16:33:13,974 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:15,911 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:15,948 P4, SM, Highlight, Movement, 0, True, (102, 141)
2020-03-03 16:33:15,985 P4, SM, Highlight, Movement, 0, True, (98, 138)
2020-03-03 16:33:16,019 P4, SM, Highlight, Movement, 0, True, (96, 136)
2020-03-03 16:33:16,052 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:16,649 P4, SM, Highlight, Movement, 0, True, (-500, -500)
2020-03-03 16:33:16,682 P4, SM, Highlight, Movement, 0, True, (111, 634)
2020-03-03 16:33:16,715 P4, SM, Highlight, Movement, 0, True, (112, 633)
2020-03-03 16:33:16,747 P4, SM, Highlight, Death, 0, False, (-500, -500)
2020-03-03 16:33:18,030 P4, SM, Highlight, Switch, 0, False, (-500, -500)
2020-03-03 16:33:18,030 P4, SM, Zoom, Switch, 0, False, (-500, -500)
2020-03-03 16:33:18,643 P4, SM, Zoom, Switch, 0, False, (-500, -500)
2020-03-03 16:33:18,643 P4, SM, Pan, Switch, 0, False, (-500, -500)
2020-03-03 16:33:19,173 P4, SM, Pan, Switch, 0, False, (-500, -500)
2020-03-03 16:33:19,174 P4, SM, Group, Switch, 0, False, (-500, -500)
2020-03-03 16:33:20,264 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:33:20,297 P4, SM, Group, Movement, 0, True, (873, 328)
2020-03-03 16:33:20,330 P4, SM, Group, Movement, 0, True, (880, 320)
2020-03-03 16:33:20,363 P4, SM, Group, Movement, 0, True, (887, 311)
2020-03-03 16:33:20,396 P4, SM, Group, Movement, 0, True, (894, 307)
2020-03-03 16:33:20,429 P4, SM, Group, Movement, 0, True, (902, 299)
2020-03-03 16:33:20,461 P4, SM, Group, Movement, 0, True, (908, 292)
2020-03-03 16:33:20,495 P4, SM, Group, Movement, 0, True, (916, 284)
2020-03-03 16:33:20,528 P4, SM, Group, Movement, 0, True, (924, 278)
2020-03-03 16:33:20,561 P4, SM, Group, Movement, 0, True, (930, 277)
2020-03-03 16:33:20,594 P4, SM, Group, Movement, 0, True, (940, 271)
2020-03-03 16:33:20,627 P4, SM, Group, Movement, 0, True, (948, 270)
2020-03-03 16:33:20,660 P4, SM, Group, Movement, 0, True, (955, 269)
2020-03-03 16:33:20,694 P4, SM, Group, Movement, 0, True, (964, 272)
2020-03-03 16:33:20,727 P4, SM, Group, Movement, 0, True, (972, 274)
2020-03-03 16:33:20,760 P4, SM, Group, Movement, 0, True, (979, 277)
2020-03-03 16:33:20,793 P4, SM, Group, Movement, 0, True, (983, 280)
2020-03-03 16:33:20,825 P4, SM, Group, Movement, 0, True, (992, 287)
2020-03-03 16:33:20,859 P4, SM, Group, Movement, 0, True, (995, 290)
2020-03-03 16:33:20,892 P4, SM, Group, Movement, 0, True, (1002, 298)
2020-03-03 16:33:20,926 P4, SM, Group, Movement, 0, True, (1008, 304)
2020-03-03 16:33:20,959 P4, SM, Group, Movement, 0, True, (1008, 308)
2020-03-03 16:33:20,991 P4, SM, Group, Movement, 0, True, (1016, 321)
2020-03-03 16:33:21,024 P4, SM, Group, Movement, 0, True, (1017, 329)
2020-03-03 16:33:21,059 P4, SM, Group, Movement, 0, True, (1018, 340)
2020-03-03 16:33:21,092 P4, SM, Group, Movement, 0, True, (1017, 347)
2020-03-03 16:33:21,125 P4, SM, Group, Movement, 0, True, (1022, 352)
2020-03-03 16:33:21,159 P4, SM, Group, Movement, 0, True, (1021, 357)
2020-03-03 16:33:21,192 P4, SM, Group, Movement, 0, True, (1021, 361)
2020-03-03 16:33:21,225 P4, SM, Group, Movement, 0, True, (1022, 364)
2020-03-03 16:33:21,258 P4, SM, Group, Movement, 0, True, (1023, 368)
2020-03-03 16:33:21,291 P4, SM, Group, Movement, 0, True, (1024, 368)
2020-03-03 16:33:21,324 P4, SM, Group, Movement, 0, True, (1024, 368)
2020-03-03 16:33:21,357 P4, SM, Group, Movement, 0, True, (1024, 368)
2020-03-03 16:33:21,390 P4, SM, Group, Movement, 0, True, (1022, 368)
2020-03-03 16:33:21,423 P4, SM, Group, Movement, 0, True, (1022, 368)
2020-03-03 16:33:21,456 P4, SM, Group, Movement, 0, True, (1022, 368)
2020-03-03 16:33:21,489 P4, SM, Group, Movement, 0, True, (1023, 367)
2020-03-03 16:33:21,522 P4, SM, Group, Movement, 0, True, (1022, 368)
2020-03-03 16:33:21,555 P4, SM, Group, Movement, 0, True, (1022, 368)
2020-03-03 16:33:21,588 P4, SM, Group, Movement, 0, True, (1024, 366)
2020-03-03 16:33:21,621 P4, SM, Group, Movement, 0, True, (1022, 368)
2020-03-03 16:33:21,654 P4, SM, Group, Movement, 0, True, (1022, 368)
2020-03-03 16:33:21,686 P4, SM, Group, Movement, 0, True, (1022, 368)
2020-03-03 16:33:21,720 P4, SM, Group, Movement, 0, True, (1022, 368)
2020-03-03 16:33:21,753 P4, SM, Group, Movement, 0, True, (1022, 368)
2020-03-03 16:33:21,786 P4, SM, Group, Movement, 0, True, (1022, 368)
2020-03-03 16:33:21,819 P4, SM, Group, Movement, 0, True, (1024, 366)
2020-03-03 16:33:21,852 P4, SM, Group, Movement, 0, True, (1024, 368)
2020-03-03 16:33:21,885 P4, SM, Group, Movement, 0, True, (1024, 368)
2020-03-03 16:33:21,918 P4, SM, Group, Movement, 0, True, (1024, 370)
2020-03-03 16:33:21,918 P4, SM, Group, Movement, 0, True, (1024, 370)
2020-03-03 16:33:21,952 P4, SM, Group, Movement, 0, True, (1024, 372)
2020-03-03 16:33:22,018 P4, SM, Group, Movement, 0, True, (1026, 372)
2020-03-03 16:33:22,018 P4, SM, Group, Movement, 0, True, (1028, 373)
2020-03-03 16:33:22,085 P4, SM, Group, Movement, 0, True, (1028, 373)
2020-03-03 16:33:22,085 P4, SM, Group, Movement, 0, True, (1028, 376)
2020-03-03 16:33:22,118 P4, SM, Group, Movement, 0, True, (1030, 374)
2020-03-03 16:33:22,151 P4, SM, Group, Movement, 0, True, (1030, 374)
2020-03-03 16:33:22,217 P4, SM, Group, Movement, 0, True, (1030, 374)
2020-03-03 16:33:22,250 P4, SM, Group, Movement, 0, True, (1030, 374)
2020-03-03 16:33:22,283 P4, SM, Group, Movement, 0, True, (1030, 374)
2020-03-03 16:33:22,317 P4, SM, Group, Movement, 0, True, (1030, 374)
2020-03-03 16:33:22,350 P4, SM, Group, Movement, 0, True, (1030, 374)
2020-03-03 16:33:22,383 P4, SM, Group, Movement, 0, True, (1030, 374)
2020-03-03 16:33:22,416 P4, SM, Group, Movement, 0, True, (1030, 376)
2020-03-03 16:33:22,449 P4, SM, Group, Movement, 0, True, (1032, 375)
2020-03-03 16:33:22,482 P4, SM, Group, Movement, 0, True, (1030, 376)
2020-03-03 16:33:22,515 P4, SM, Group, Movement, 0, True, (1030, 376)
2020-03-03 16:33:22,548 P4, SM, Group, Movement, 0, True, (1030, 376)
2020-03-03 16:33:22,582 P4, SM, Group, Movement, 0, True, (1030, 376)
2020-03-03 16:33:22,615 P4, SM, Group, Movement, 0, True, (1032, 375)
2020-03-03 16:33:22,647 P4, SM, Group, Movement, 0, True, (1032, 375)
2020-03-03 16:33:22,681 P4, SM, Group, Movement, 0, True, (1032, 375)
2020-03-03 16:33:22,714 P4, SM, Group, Movement, 0, True, (1032, 375)
2020-03-03 16:33:22,747 P4, SM, Group, Movement, 0, True, (1032, 375)
2020-03-03 16:33:22,780 P4, SM, Group, Movement, 0, True, (1032, 375)
2020-03-03 16:33:22,815 P4, SM, Group, Movement, 0, True, (1032, 375)
2020-03-03 16:33:22,848 P4, SM, Group, Movement, 0, True, (1032, 375)
2020-03-03 16:33:22,881 P4, SM, Group, Movement, 0, True, (1032, 375)
2020-03-03 16:33:22,881 P4, SM, Group, Movement, 0, True, (1030, 376)
2020-03-03 16:33:22,914 P4, SM, Group, Movement, 0, True, (1030, 376)
2020-03-03 16:33:22,979 P4, SM, Group, Movement, 0, True, (1030, 376)
2020-03-03 16:33:23,013 P4, SM, Group, Movement, 0, True, (1030, 376)
2020-03-03 16:33:23,046 P4, SM, Group, Movement, 0, True, (1030, 376)
2020-03-03 16:33:23,080 P4, SM, Group, Movement, 0, True, (1030, 376)
2020-03-03 16:33:23,114 P4, SM, Group, Movement, 0, True, (1029, 375)
2020-03-03 16:33:23,147 P4, SM, Group, Movement, 0, True, (1029, 375)
2020-03-03 16:33:23,180 P4, SM, Group, Movement, 0, True, (1030, 376)
2020-03-03 16:33:23,213 P4, SM, Group, Movement, 0, True, (1023, 383)
2020-03-03 16:33:23,246 P4, SM, Group, Movement, 0, True, (1004, 392)
2020-03-03 16:33:23,280 P4, SM, Group, Movement, 0, True, (984, 405)
2020-03-03 16:33:23,313 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:33:23,512 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:33:23,545 P4, SM, Group, Movement, 0, True, (796, 522)
2020-03-03 16:33:23,578 P4, SM, Group, Death, 0, False, (-500, -500)
2020-03-03 16:33:23,643 P4, SM, Group, Movement, 0, True, (-500, -500)
2020-03-03 16:33:23,678 P4, SM, Group, Movement, 0, True, (741, 556)
2020-03-03 16:33:23,711 P4, SM, Group, Movement, 0, True, (734, 564)
2020-03-03 16:33:23,744 P4, SM, Group, Movement, 0, True, (728, 570)
2020-03-03 16:33:23,777 P4, SM, Group, Movement, 0, True, (724, 574)
2020-03-03 16:33:23,811 P4, SM, Group, Movement, 0, True, (722, 574)
2020-03-03 16:33:23,844 P4, SM, Group, Movement, 0, True, (722, 574)
2020-03-03 16:33:23,877 P4, SM, Group, Movement, 0, True, (720, 574)
2020-03-03 16:33:23,910 P4, SM, Group, Movement, 0, True, (719, 572)
2020-03-03 16:33:23,943 P4, SM, Group, Movement, 0, True, (720, 576)
2020-03-03 16:33:23,976 P4, SM, Group, Movement, 0, True, (720, 580)
2020-03-03 16:33:24,009 P4, SM, Group, Movement, 0, True, (722, 585)
2020-03-03 16:33:24,042 P4, SM, Group, Movement, 0, True, (720, 594)
2020-03-03 16:33:24,075 P4, SM, Group, Movement, 0, True, (722, 601)
2020-03-03 16:33:24,108 P4, SM, Group, Movement, 0, True, (724, 610)
2020-03-03 16:33:24,142 P4, SM, Group, Movement, 0, True, (728, 619)
2020-03-03 16:33:24,175 P4, SM, Group, Movement, 0, True, (732, 627)
2020-03-03 16:33:24,209 P4, SM, Group, Movement, 0, True, (734, 640)
2020-03-03 16:33:24,209 P4, SM, Group, Movement, 0, True, (740, 651)
2020-03-03 16:33:24,275 P4, SM, Group, Movement, 0, True, (741, 662)
2020-03-03 16:33:24,308 P4, SM, Group, Movement, 0, True, (749, 675)
2020-03-03 16:33:24,341 P4, SM, Group, Movement, 0, True, (752, 690)
2020-03-03 16:33:24,374 P4, SM, Group, Movement, 0, True, (755, 702)
2020-03-03 16:33:24,407 P4, SM, Group, Movement, 0, True, (763, 715)
2020-03-03 16:33:24,440 P4, SM, Group, Movement, 0, True, (767, 727)
2020-03-03 16:33:24,473 P4, SM, Group, Movement, 0, True, (774, 742)
2020-03-03 16:33:24,506 P4, SM, Group, Movement, 0, True, (781, 755)
2020-03-03 16:33:24,539 P4, SM, Group, Movement, 0, True, (786, 774)
2020-03-03 16:33:24,572 P4, SM, Group, Movement, 0, True, (790, 792)
2020-03-03 16:33:24,605 P4, SM, Group, Movement, 0, True, (794, 811)
2020-03-03 16:33:24,638 P4, SM, Group, Movement, 0, True, (797, 824)
2020-03-03 16:33:24,671 P4, SM, Group, Movement, 0, True, (797, 840)
2020-03-03 16:33:24,707 P4, SM, Group, Movement, 0, True, (797, 853)
2020-03-03 16:33:24,743 P4, SM, Group, Movement, 0, True, (800, 863)
2020-03-03 16:33:24,778 P4, SM, Group, Movement, 0, True, (802, 876)
2020-03-03 16:33:24,811 P4, SM, Group, Movement, 0, True, (804, 886)
